,State,FIPS,County [2],County Seat,population,total area km,total area mi,Latitude,Longitude
895,KS,20013,Brown,Hiawatha,"9,984","1,481.75",572.106,+39.825931°,–95.569905°
896,KS,20015,Butler,El Dorado,"65,880","3,746.49","1,446.53",+37.773681°,–96.838762°
897,KS,20017,Chase,Cottonwood Falls,"2,790","2,014.31",777.727,+38.298553°,–96.594064°
898,KS,20019,Chautauqua,Sedan,"3,669","1,669.94",644.767,+37.154259°,–96.245396°
899,KS,20021,Cherokee,Columbus,"21,603","1,530.74",591.023,+37.169392°,–94.845698°
900,KS,20023,Cheyenne,St. Francis,"2,726","2,644.23","1,020.94",+39.789256°,–101.727302°
901,KS,20025,Clark,Ashland,"2,215","2,530.89",977.182,+37.233831°,–99.813869°
902,KS,20027,Clay,Clay Center,"8,535","1,698.00",655.6,+39.344964°,–97.168853°
903,KS,20029,Cloud,Concordia,"9,533","1,859.59",717.991,+39.487329°,–97.641390°
904,KS,20031,Coffey,Burlington,"8,601","1,694.10",654.094,+38.236450°,–95.729137°
905,KS,20033,Comanche,Coldwater,"1,891","2,045.29",789.69,+37.189071°,–99.254089°
906,KS,20035,Cowley,Winfield,"36,311","2,932.97","1,132.43",+37.234507°,–96.837247°
907,KS,20037,Crawford,Girard,"39,134","1,541.07",595.011,+37.505628°,–94.853941°
908,KS,20039,Decatur,Oberlin,"2,961","2,315.83",894.147,+39.783542°,–100.459708°
909,KS,20041,Dickinson,Abilene,"19,754","2,206.54",851.95,+38.867735°,–97.157943°
910,KS,20043,Doniphan,Troy,"7,945","1,031.53",398.276,+39.788502°,–95.147225°
911,KS,20045,Douglas,Lawrence,"110,826","1,229.30",474.637,+38.896573°,–95.290529°
912,KS,20047,Edwards,Kinsley,"3,037","1,610.91",621.975,+37.883595°,–99.304746°
913,KS,20049,Elk,Howard,"2,882","1,684.70",650.466,+37.456026°,–96.244642°
914,KS,20051,Ellis,Hays,"28,452","2,331.96",900.374,+38.914596°,–99.317329°
915,KS,20053,Ellsworth,Ellsworth,"6,497","1,873.31",723.287,+38.700845°,–98.205355°
916,KS,20055,Finney,Garden City,"36,776","3,373.91","1,302.67",+38.049855°,–100.739929°
917,KS,20057,Ford,Dodge City,"33,848","2,846.61","1,099.08",+37.688365°,–99.884734°
918,KS,20059,Franklin,Ottawa,"25,992","1,494.78",577.137,+38.558019°,–95.278962°
919,KS,20061,Geary,Junction City,"34,362","1,047.61",404.485,+39.002155°,–96.768038°
920,KS,20063,Gove,Gove City,"2,695","2,775.84","1,071.76",+38.917239°,–100.487360°
921,KS,20065,Graham,Hill City,"2,597","2,327.76",898.753,+39.349445°,–99.880952°
922,KS,20067,Grant,Ulysses,"7,829","1,489.62",575.145,+37.547537°,–101.299362°
923,KS,20069,Gray,Cimarron,"6,006","2,251.47",869.297,+37.744513°,–100.451716°
924,KS,20071,Greeley,Tribune,"1,247","2,016.18",778.45,+38.480408°,–101.805984°
925,KS,20073,Greenwood,Eureka,"6,689","2,985.29","1,152.63",+37.878659°,–96.242232°
926,KS,20075,Hamilton,Syracuse,"2,690","2,583.85",997.629,+37.995244°,–101.793689°
927,KS,20077,Harper,Anthony,"6,034","2,079.19",802.78,+37.188184°,–98.066590°
928,KS,20079,Harvey,Newton,"34,684","1,400.47",540.722,+38.050144°,–97.436707°
929,KS,20081,Haskell,Sublette,"4,256","1,496.68",577.873,+37.558550°,–100.876869°
930,KS,20083,Hodgeman,Jetmore,"1,916","2,228.20",860.311,+38.087493°,–99.898407°
931,KS,20085,Jackson,Holton,"13,462","1,704.26",658.019,+39.410989°,–95.794509°
932,KS,20087,Jefferson,Oskaloosa,"19,126","1,441.79",556.677,+39.239644°,–95.375314°
933,KS,20089,Jewell,Mankato,"3,077","2,368.18",914.36,+39.777010°,–98.222584°
934,KS,20091,Johnson,Olathe,"544,179","1,242.93",479.897,+38.883907°,–94.822330°
935,KS,20093,Kearny,Lakin,"3,977","2,255.83",870.981,+37.994461°,–101.308136°
936,KS,20095,Kingman,Kingman,"7,858","2,244.64",866.659,+37.552951°,–98.144529°
937,KS,20097,Kiowa,Greensburg,"2,553","1,872.22",722.869,+37.561231°,–99.286539°
938,KS,20099,Labette,Oswego,"21,607","1,691.57",653.118,+37.191468°,–95.297473°
939,KS,20101,Lane,Dighton,"1,750","1,858.75",717.668,+38.481286°,–100.466185°
940,KS,20103,Leavenworth,Leavenworth,"76,227","1,214.63",468.972,+39.189511°,–95.038977°
941,KS,20105,Lincoln,Lincoln Center,"3,241","1,865.98",720.457,+39.047276°,–98.214265°
942,KS,20107,Linn,Mound City,"9,656","1,570.56",606.396,+38.216549°,–94.844932°
943,KS,20109,Logan,Oakley,"2,756","2,779.32","1,073.10",+38.913270°,–101.157407°
944,KS,20111,Lyon,Emporia,"33,690","2,215.52",855.417,+38.455498°,–96.161589°
945,KS,20113,McPherson,Marion,"29,180","2,332.55",900.602,+38.395812°,–97.647489°
946,KS,20115,Marion,Marysville,"12,660","2,470.15",953.73,+38.359647°,–97.102771°
947,KS,20117,Marshall,McPherson,"10,117","2,344.22",905.107,+39.782709°,–96.521243°
948,KS,20119,Meade,Meade,"4,575","2,536.49",979.346,+37.243886°,–100.360094°
949,KS,20121,Miami,Paola,"32,787","1,528.76",590.256,+38.566772°,–94.832963°
950,KS,20123,Mitchell,Beloit,"6,373","1,862.61",719.159,+39.393026°,–98.207362°
951,KS,20125,Montgomery,Independence,"35,471","1,687.33",651.481,+37.189537°,–95.742403°
952,KS,20127,Morris,Council Grove,"5,923","1,820.48",702.889,+38.687696°,–96.644905°
953,KS,20129,Morton,Elkhart,"3,233","1,890.50",729.927,+37.185250°,–101.809516°
954,KS,20131,Nemaha,Seneca,"10,178","1,863.33",719.438,+39.791043°,–96.005381°
955,KS,20133,Neosho,Erie,"16,512","1,496.48",577.794,+37.564283°,–95.315683°
956,KS,20135,Ness,Ness City,"3,107","2,784.26","1,075.01",+38.480437°,–99.908745°
957,KS,20137,Norton,Norton,"5,671","2,282.55",881.298,+39.783867°,–99.899235°
958,KS,20139,Osage,Lyndon,"16,295","1,864.39",719.845,+38.649706°,–95.727275°
959,KS,20141,Osborne,Osborne,"3,858","2,316.38",894.36,+39.348649°,–98.767876°
960,KS,20143,Ottawa,Minneapolis,"6,091","1,868.25",721.336,+39.137963°,–97.654803°
961,KS,20145,Pawnee,Larned,"6,973","1,954.52",754.646,+38.182873°,–99.232154°
962,KS,20147,Phillips,Phillipsburg,"5,642","2,316.90",894.562,+39.784506°,–99.342150°
963,KS,20149,Pottawatomie,Westmoreland,"21,604","2,232.34",861.911,+39.382187°,–96.337113°
964,KS,20151,Pratt,Pratt,"9,656","1,905.51",735.722,+37.647594°,–98.740120°
965,KS,20153,Rawlins,Atwood,"2,519","2,770.19","1,069.58",+39.786198°,–101.076738°
966,KS,20155,Reno,Hutchinson,"64,511","3,294.75","1,272.11",+37.948185°,–98.078346°
967,KS,20157,Republic,Belleville,"4,980","1,865.95",720.447,+39.828910°,–97.650921°
968,KS,20159,Rice,Lyons,"10,083","1,885.42",727.963,+38.347178°,–98.201415°
969,KS,20161,Riley,Manhattan,"71,115","1,610.86",621.956,+39.291211°,–96.727489°
970,KS,20163,Rooks,Stockton,"5,181","2,318.43",895.152,+39.346006°,–99.324492°
971,KS,20165,Rush,La Crosse,"3,307","1,859.54",717.973,+38.523592°,–99.309183°
972,KS,20167,Russell,Russell,"6,970","2,329.53",899.436,+38.916839°,–98.765638°
973,KS,20169,Saline,Salina,"55,606","1,868.18",721.31,+38.786327°,–97.650153°
974,KS,20171,Scott,Scott City,"4,936","1,858.74",717.662,+38.481877°,–100.906360°
975,KS,20173,Sedgwick,Wichita,"498,365","2,613.61","1,009.12",+37.683807°,–97.459451°
976,KS,20175,Seward,Liberal,"22,952","1,658.85",640.486,+37.180585°,–100.854741°
977,KS,20177,Shawnee,Topeka,"177,934","1,439.33",555.726,+39.041805°,–95.755664°
978,KS,20179,Sheridan,Hoxie,"2,556","2,321.17",896.207,+39.350543°,–100.441206°
979,KS,20181,Sherman,Goodland,"6,010","2,735.75","1,056.28",+39.351352°,–101.719859°
980,KS,20183,Smith,Smith Center,"3,853","2,323.13",896.965,+39.784660°,–98.785430°
981,KS,20185,Stafford,St. John,"4,437","2,058.83",794.917,+38.035630°,–98.719889°
982,KS,20187,Stanton,Johnson City,"2,235","1,762.27",680.415,+37.565932°,–101.789383°
983,KS,20189,Stevens,Hugoton,"5,724","1,884.14",727.473,+37.202356°,–101.315796°
984,KS,20191,Sumner,Wellington,"24,132","3,069.02","1,184.96",+37.236663°,–97.493349°
985,KS,20193,Thomas,Colby,"7,900","2,783.71","1,074.80",+39.357706°,–101.083439°
986,KS,20195,Trego,WaKeeney,"3,001","2,330.02",899.626,+38.921302°,–99.865423°
987,KS,20197,Wabaunsee,Alma,"7,053","2,071.01",799.62,+38.955154°,–96.201262°
988,KS,20199,Wallace,Sharon Springs,"1,485","2,366.49",913.706,+38.926626°,–101.771103°
989,KS,20201,Washington,Washington,"5,799","2,327.55",898.671,+39.776714°,–97.095611°
990,KS,20203,Wichita,Leoti,"2,234","1,861.14",718.592,+38.481922°,–101.347434°
991,KS,20205,Wilson,Fredonia,"9,409","1,489.43",575.073,+37.558515°,–95.745175°
992,KS,20207,Woodson,Yates Center,"3,309","1,308.60",505.253,+37.888484°,–95.757553°
993,KS,20209,Wyandotte,Kansas City,"157,505",404.538,156.193,+39.115384°,–94.763087°
994,KY,21001,Adair,Columbia,"18,656","1,068.11",412.4,+37.105541°,–85.281401°
995,KY,21003,Allen,Scottsville,"19,956",911.323,351.864,+36.750770°,–86.192458°
996,KY,21005,Anderson,Lawrenceburg,"21,421",529.057,204.27,+38.005396°,–84.986417°
997,KY,21007,Ballard,Wickliffe,"8,249",708.853,273.69,+37.051120°,–89.009178°
998,KY,21009,Barren,Glasgow,"42,173","1,294.99",499.999,+36.963614°,–85.924990°
999,KY,21011,Bath,Owingsville,"11,591",735.568,284.004,+38.152249°,–83.737641°
1000,KY,21013,Bell,Pineville,"28,691",935.288,361.116,+36.722680°,–83.681046°
1001,KY,21015,Boone,Burlington,"118,811",664.239,256.464,+38.974595°,–84.731444°
1002,KY,21017,Bourbon,Paris,"19,985",755.22,291.592,+38.202562°,–84.209860°
1003,KY,21019,Boyd,Catlettsburg,"49,542",419.635,162.022,+38.360004°,–82.681406°
1004,KY,21021,Boyle,Danville,"28,432",473.093,182.662,+37.618200°,–84.873016°
1005,KY,21023,Bracken,Brooksville,"8,488",541.17,208.947,+38.678523°,–84.100355°
1006,KY,21025,Breathitt,Jackson,"13,878","1,282.74",495.267,+37.521178°,–83.322401°
1007,KY,21027,Breckinridge,Hardinsburg,"20,059","1,516.75",585.621,+37.778109°,–86.432829°
1008,KY,21029,Bullitt,Shepherdsville,"74,319",777.682,300.265,+37.969572°,–85.703036°
1009,KY,21031,Butler,Morgantown,"12,690","1,117.51",431.473,+37.207013°,–86.682471°
1010,KY,21033,Caldwell,Princeton,"12,984",901.707,348.151,+37.148643°,–87.870510°
1011,KY,21035,Calloway,Murray,"37,191","1,063.70",410.696,+36.620978°,–88.274086°
1012,KY,21037,Campbell,"Alexandria, Newport","90,336",412.897,159.42,+38.946981°,–84.379583°
1013,KY,21039,Carlisle,Bardwell,"5,104",515.355,198.98,+36.857726°,–88.975757°
1014,KY,21041,Carroll,Carrollton,"10,811",355.644,137.315,+38.668284°,–85.124083°
1015,KY,21043,Carter,Grayson,"27,720","1,067.39",412.122,+38.309555°,–83.048821°
1016,KY,21045,Casey,Liberty,"15,955","1,154.45",445.736,+37.321962°,–84.928220°
1017,KY,21047,Christian,Hopkinsville,"73,955","1,875.26",724.042,+36.893388°,–87.493554°
1018,KY,21049,Clark,Winchester,"35,613",660.851,255.156,+37.970133°,–84.144974°
1019,KY,21051,Clay,Manchester,"21,730","1,220.11",471.086,+37.164466°,–83.710763°
1020,KY,21053,Clinton,Albany,"10,272",532.028,205.418,+36.729124°,–85.153499°
1021,KY,21055,Crittenden,Marion,"9,315",961.25,371.141,+37.358149°,–88.105010°
1022,KY,21057,Cumberland,Burkesville,"6,856",805.247,310.908,+36.784227°,–85.393499°
1023,KY,21059,Daviess,Owensboro,"96,656","1,234.32",476.574,+37.731671°,–87.087139°
1024,KY,21061,Edmonson,Brownsville,"12,161",797.726,308.004,+37.227856°,–86.217778°
1025,KY,21063,Elliott,Sandy Hook,"7,852",609.484,235.323,+38.116425°,–83.097541°
1026,KY,21065,Estill,Irvine,"14,672",662.027,255.61,+37.692460°,–83.963927°
1027,KY,21067,Fayette,Lexington,"295,803",739.571,285.55,+38.040157°,–84.458443°
1028,KY,21069,Fleming,Flemingsburg,"14,348",909.905,351.316,+38.368431°,–83.706152°
1029,KY,21071,Floyd,Prestonsburg,"39,451","1,024.87",395.706,+37.558283°,–82.740337°
1030,KY,21073,Franklin,Frankfort,"49,285",549.099,212.009,+38.234919°,–84.868786°
1031,KY,21075,Fulton,Hickman,"6,813",597.299,230.619,+36.552620°,–89.187723°
1032,KY,21077,Gallatin,Warsaw,"8,589",271.218,104.718,+38.760184°,–84.862114°
1033,KY,21079,Garrard,Lancaster,"16,912",605.916,233.945,+37.630162°,–84.545856°
1034,KY,21081,Grant,Williamstown,"24,662",675.38,260.766,+38.649210°,–84.625946°
1035,KY,21083,Graves,Mayfield,"37,121","1,442.07",556.788,+36.723344°,–88.649897°
1036,KY,21085,Grayson,Leitchfield,"25,746","1,323.56",511.031,+37.458577°,–86.344011°
1037,KY,21087,Green,Greensburg,"11,258",747.961,288.789,+37.269637°,–85.561403°
1038,KY,21089,Greenup,Greenup,"36,910",918.02,354.45,+38.563596°,–82.933833°
1039,KY,21091,Hancock,Hawesville,"8,565",515.114,198.886,+37.843389°,–86.792773°
1040,KY,21093,Hardin,Elizabethtown,"105,543","1,632.05",630.136,+37.695836°,–85.963183°
1041,KY,21095,Harlan,Harlan,"29,278","1,212.50",468.151,+36.859223°,–83.221497°
1042,KY,21097,Harrison,Cynthiana,"18,846",802.538,309.862,+38.443489°,–84.332796°
1043,KY,21099,Hart,Munfordville,"18,199","1,082.23",417.85,+37.313856°,–85.881995°
1044,KY,21101,Henderson,Henderson,"46,250","1,207.66",466.28,+37.792542°,–87.572577°
1045,KY,21103,Henry,New Castle,"15,416",754.003,291.123,+38.451561°,–85.120079°
1046,KY,21105,Hickman,Clinton,"4,902",655.37,253.039,+36.675916°,–88.972020°
1047,KY,21107,Hopkins,Madisonville,"46,920","1,435.93",554.415,+37.311070°,–87.542196°
1048,KY,21109,Jackson,McKee,"13,494",897.463,346.513,+37.403320°,–84.020686°
1049,KY,21111,Jefferson,Louisville,"741,096","1,029.99",397.682,+38.189533°,–85.657624°
1050,KY,21113,Jessamine,Nicholasville,"48,586",451.954,174.501,+37.873291°,–84.583960°
1051,KY,21115,Johnson,Paintsville,"23,356",684.107,264.135,+37.849260°,–82.830639°
1052,KY,21117,Kenton,"Covington, Independence","159,720",425.656,164.347,+38.930477°,–84.533492°
1053,KY,21119,Knott,Hindman,"16,346",913.881,352.852,+37.354703°,–82.949138°
1054,KY,21121,Knox,Barbourville,"31,883","1,004.26",387.748,+36.887476°,–83.855630°
1055,KY,21123,Larue,Hodgenville,"14,193",682.794,263.628,+37.545518°,–85.697209°
1056,KY,21125,Laurel,London,"58,849","1,149.16",443.695,+37.113268°,–84.119395°
1057,KY,21127,Lawrence,Louisa,"15,860","1,087.97",420.068,+38.074459°,–82.738305°
1058,KY,21129,Lee,Beattyville,"7,887",547.153,211.257,+37.605383°,–83.718497°
1059,KY,21131,Leslie,Hyden,"11,310","1,047.51",404.447,+37.087846°,–83.388616°
1060,KY,21133,Letcher,Whitesburg,"24,519",878.091,339.033,+37.118503°,–82.861175°
1061,KY,21135,Lewis,Vanceburg,"13,870","1,283.03",495.382,+38.532051°,–83.373303°
1062,KY,21137,Lincoln,Stanford,"24,742",871.727,336.576,+37.457257°,–84.658074°
1063,KY,21139,Livingston,Smithland,"9,519",886.64,342.334,+37.209517°,–88.363426°
1064,KY,21141,Logan,Russellville,"26,835","1,442.70",557.03,+36.859829°,–86.881436°
1065,KY,21143,Lyon,Eddyville,"8,314",664.406,256.528,+37.023976°,–88.083391°
1066,KY,21145,McCracken,Richmond,"65,565",694.558,268.171,+37.053688°,–88.712378°
1067,KY,21147,McCreary,Salyersville,"18,306","1,116.15",430.947,+36.731136°,–84.491052°
1068,KY,21149,McLean,Lebanon,"9,531",663.641,256.233,+37.530575°,–87.262931°
1069,KY,21151,Madison,Benton,"82,916","1,148.03",443.257,+37.723528°,–84.277008°
1070,KY,21153,Magoffin,Inez,"13,333",800.714,309.158,+37.698954°,–83.069716°
1071,KY,21155,Marion,Maysville,"19,820",898.359,346.858,+37.552247°,–85.269242°
1072,KY,21157,Marshall,Paducah,"31,448",881.038,340.171,+36.882017°,–88.332752°
1073,KY,21159,Martin,Whitley City,"12,929",597.248,230.599,+37.796774°,–82.506623°
1074,KY,21161,Mason,Calhoun,"17,490",638.206,246.413,+38.594068°,–83.828052°
1075,KY,21163,Meade,Brandenburg,"28,602",840.458,324.502,+37.967476°,–86.200863°
1076,KY,21165,Menifee,Frenchburg,"6,306",533.367,205.934,+37.950715°,–83.597345°
1077,KY,21167,Mercer,Harrodsburg,"21,331",656.074,253.311,+37.812085°,–84.879695°
1078,KY,21169,Metcalfe,Edmonton,"10,099",754.178,291.189,+36.990394°,–85.629554°
1079,KY,21171,Monroe,Tompkinsville,"10,963",860.023,332.056,+36.714077°,–85.713508°
1080,KY,21173,Montgomery,Mount Sterling,"26,499",515.037,198.857,+38.038138°,–83.912338°
1081,KY,21175,Morgan,West Liberty,"13,923",994.006,383.788,+37.922940°,–83.258944°
1082,KY,21177,Muhlenberg,Greenville,"31,499","1,241.64",479.4,+37.213816°,–87.134092°
1083,KY,21179,Nelson,Bardstown,"43,437","1,098.35",424.076,+37.803188°,–85.465955°
1084,KY,21181,Nicholas,Carlisle,"7,135",509.796,196.834,+38.337132°,–84.025554°
1085,KY,21183,Ohio,Hartford,"23,842","1,544.22",596.227,+37.477859°,–86.844871°
1086,KY,21185,Oldham,La Grange,"60,316",508.763,196.434,+38.400046°,–85.456059°
1087,KY,21187,Owen,Owenton,"10,841",917.495,354.247,+38.499603°,–84.841509°
1088,KY,21189,Owsley,Booneville,"4,755",513.569,198.29,+37.423452°,–83.691566°
1089,KY,21191,Pendleton,Falmouth,"14,877",730.164,281.918,+38.690765°,–84.354041°
1090,KY,21193,Perry,Hazard,"28,712",887.354,342.61,+37.241282°,–83.217772°
1091,KY,21195,Pike,Pikeville,"65,024","2,042.64",788.67,+37.482067°,–82.402869°
1092,KY,21197,Powell,Stanton,"12,613",466.513,180.121,+37.810379°,–83.826985°
1093,KY,21199,Pulaski,Somerset,"63,063","1,753.82",677.154,+37.108312°,–84.579986°
1094,KY,21201,Robertson,Mount Olivet,"2,282",259.253,100.098,+38.513826°,–84.063757°
1095,KY,21203,Rockcastle,Mount Vernon,"17,056",823.865,318.096,+37.361220°,–84.314419°
1096,KY,21205,Rowan,Morehead,"23,333",741.426,286.266,+38.205894°,–83.425969°
1097,KY,21207,Russell,Jamestown,"17,565",732.644,282.875,+36.989127°,–85.058976°
1098,KY,21209,Scott,Georgetown,"47,173",739.268,285.433,+38.289882°,–84.579376°
1099,KY,21211,Shelby,Shelbyville,"42,074",998.885,385.671,+38.239426°,–85.228360°
1100,KY,21213,Simpson,Franklin,"17,327",612.443,236.466,+36.740863°,–86.581464°
1101,KY,21215,Spencer,Taylorsville,"17,061",496.391,191.657,+38.026976°,–85.321525°
1102,KY,21217,Taylor,Campbellsville,"24,512",716.954,276.817,+37.365106°,–85.326698°
1103,KY,21219,Todd,Elkton,"12,460",976.572,377.056,+36.840338°,–87.183642°
1104,KY,21221,Trigg,Cadiz,"14,339","1,246.64",481.329,+36.807681°,–87.858652°
1105,KY,21223,Trimble,Bedford,"8,809",404.6,156.217,+38.618193°,–85.355171°
1106,KY,21225,Union,Morganfield,"15,007",941.142,363.377,+37.658029°,–87.951650°
1107,KY,21227,Warren,Bowling Green,"113,792","1,418.19",547.564,+36.995634°,–86.423579°
1108,KY,21229,Washington,Springfield,"11,717",780.108,301.201,+37.754209°,–85.175416°
1109,KY,21231,Wayne,Monticello,"20,813","1,253.97",484.161,+36.802011°,–84.830440°
1110,KY,21233,Webster,Dixon,"13,621",869.343,335.655,+37.520021°,–87.685095°
1111,KY,21235,Whitley,Williamsburg,"35,637","1,152.85",445.119,+36.758021°,–84.144550°
1112,KY,21237,Wolfe,Campton,"7,355",576.925,222.752,+37.743774°,–83.495068°
1113,KY,21239,Woodford,Versailles,"24,939",497.371,192.036,+38.042789°,–84.748147°
1114,LA,22001,Acadia,Crowley,"61,773","1,702.80",657.454,+30.291497°,–92.411037°
1115,LA,22003,Allen,Oberlin,"25,764","1,983.81",765.954,+30.652744°,–92.819605°
1116,LA,22005,Ascension,Donaldsonville,"107,215",784.212,302.786,+30.202946°,–90.910023°
1117,LA,22007,Assumption,Napoleonville,"23,421",944.13,364.53,+29.899884°,–91.050528°
1118,LA,22009,Avoyelles,Marksville,"42,073","2,242.27",865.744,+31.085094°,–91.993798°
1119,LA,22011,Beauregard,De Ridder,"35,654","3,019.50","1,165.84",+30.645018°,–93.340253°
